title,category,content
"US at EU, friends pa rin  ng ‘Pinas — Andanar",P,hupa presidential communications office pco secretary martin andanar ala bay isipg galit-galit talaga pilipas united states gayund europe union eu nilaw palace official nayam hapon bila hayag ulong rodrigo duterte nam angahulug ibig turg pilipas us eu still friends still respect treaties mutual defense treaty economic relationship wala nam tayong putol president severing ties cutting putol ties nat friendly western country brothers fact separating want manage business andanar banggit opisyal hugut sentimiyento ulong digong halimbawa presidente amerikano bansa nat wala silang visa pag bansa visa ganoon ba ba nam akala ba ibig akala ba co-equal footing eh pala rang little brown brothers kasi rang discrimination lang nam aries cano
WHITE HOUSE NAIRITA NA!,P,una-unahang taon kita irita white house huling tagang bitiw ulong rodrigo duterte china rtikular anunsyo nitong kipaghiwalay pilipas amerika buntun white house spokesman trade sec ramon lopez gawang lis anghang salita philippe leader espesipikong buntun white house spokesman trade sec ramon lopez gawang pag lis anghang salita philippe leader white house official residence seat power us pre sident laca estados unidos ituturing white house offensive salitang bitiw ulo pilipas noong huwebes beijg china tungkol agrabyadong lagay bansa habang nahong kipagrelasyon amerika time say goodbye hapon biyernes washgton c sabi white house spokesman john earnest salita duterte creating unneces sary uncertainty relationship ano klaro ulo bila hayag nam ngulong duterte hapon dalg-araw arrival speech davao city international airport galg china state visit severance ties say severance ties cut diplomatic relations cannot said separation really saying separation foreign policy ulat cnn cable news network washgton hayag ngulo little ease us concerns sudden tensions allies years dagdag ulat philippes leader comments risk disrupting us ties country us ties larger asia-pacific region president barack obama made central pillar foreign policy ambitions looks anchor us pacific century ilaraw cnn report unusually sharp reaksyon earnest tangka opis yal gabete duterte klaru separation remarks reflect white house uneasiness implications country stance tukoy ulat trade sec lopez makalawa sabg statement president made maintains relationship west saying less dependence one side world hgan cnn komento hayag lopez sabi white house spokesman dubbed person filipo mike pence mike pence vice presidential candidate republican eleksyon us limitang taga lis taga-labnaw kontrobersyal ding salita gop presidential candidate donald trump karga business insider website raniwang reaksyon white house sabing first time duterte ruffled us feathers september president barack obama canceled trip philippes duterte called son bitch told go hell samantala hayag hapon amba dating ulo ngayo manila mayor joseph estrada tapang kalas ulong duterte kontrol impluwensya amerika baka kilos huli talsik puwesto yun amba kin e ani estrada tukoy impeach noong ramdam yung ramdam president duterte hayag solidong suporta dating ulo ngahas pasya salukuyang mahala di komo tulung us alam nam internal problems nat sove reign country constitution estrada tama nam ulong duterte kialam dagdag us sabi estrada suporta kipag-alyansa duterte china kialam independence idagdag estrada noong ulo bansa lagg kialam amerika reaksyon laca appre ciate mayor joseph estrada concern text message communications sec martin andanar dugtong agad text sure us government continues respect de mocratic institution phi lippes
PDU30: BAHALA ANG CHINA SA SCARBOROUGH!,P,amin ulong rodrigo duterte samang talakay kipag-usap chese president xi jping usap scarbo rough shoal rtikular rapat gisdang poy isda agawang isla an tugon ubaya chese government yes course leave chese authorities sagot ulong duterte kusta media dalo arrival speech davao international airport usap sentimiyento gisdang poy bawalang isda scarborough shoal ksi sagot ulo abang sunod araw igg hakbang china sentimiyentong usap leave one things said private talks cannot tgn nat let us see develops days come liwanag ulo
"Anti-Endo bill, umusad na",P,usad plenaryo senado nukalang batas tapus sistema endo end contract contractual employees sektor gobyerno tapos serye public hearing senate committee civil service government reorganization professional regulation akyat sen antonio trillanes iv plenaryo senado senate bill hangaring apruba lawa tlong basa balik sesyon pulung nobyembre trillanes chairman komite bigay marching order ulong rodrigo duterte tapus contractualization gawa kamay kongreso sakatupar
"PH, China ‘di gagamit ng dahas sa territorial dispute",P,tuluy sundo pilipas china gamit dahas puwersa harap usap agawang teritoryo south china sea joint statement ilabas hapon philippes china isa gusot iugnay pang aspeto relas yon bansa sides exchange views importance handling disputes south china sea appropriate manner saad ilabas statement sides also reaffirm importance maintaining promoting peace stability freedom navigation over-flight south china sea addressing territorial jurisdictio nal disputes peaceful means without resorting threat use force friendly consultations negotiations sovereign states directly concerned accordance universally recognized principles international law including charter united nations unclos joint statement joint statement usap territorial dispute ilabas tapos araw state visit ulong rodrigo duterte china hapon
Obama nabahala sa pahayag ni Trump,P,bala us president barack obama nganib hayag republican presidential candidate donald trump kilalan irerespeto resulta eleksyon nobyembre alo ulat sabi obama balewala demokrasya amerika aniya tanim aniya trump duda isip americ voters pabor away estados unidos work adversaries democracy depends people knowing vote matters ani obama hayag trump mismong sama republican party batikos standard bearer us first lady michelle obama kiisa kondena trump ida suspense demokrasya bansa tapos tlo hulg presidential debate sabi mbato republican party malaw plano mahala amerika daya halal pabor ndidato democrats hillary clton
"US pinapaklaro na ang “Goodbye, US” ni PDU30",P,bila hayag ulong rodrigo duterte putol ugnay estados unidos tiyak huli tuloy tulong filipo hanap klarong posisyon amerika deklarasyon ulong duterte time say goodbye us state visit china sabi white house spokesman eric schultz wala silang tanggap official requests opisyal mahala pilipas bagu bagay sama rehong bansa received official requests filipo officials alter many issues bilaterally cooperate schultz heto nam hayag us state department spokesman john kirby going seeking explanation exactly president meant talked separation u clear us exactly means ramifications going seeking clarification anunsyo lunes rtes daratg pilipas state department assistant secretary asia affairs daniel russel hapon ilabas latas us embassy manila ihilera proyekto programa mahala pilipas suportado us ihalimbawa bisita hari sastry director office u foreign assistance resources lawig bohol bigay tulong lokal mahala kipag-ugnay kina governor edgar chatto tagbilar city mayor john geesnell yap ii u government u embassy philippes united states agency international development usaid long history supporting bohol province usaid projects bohol include ecosystems improved sustainable fisheries ecofish project extends ternet access remote coastal communities basa pilipas read philippes focuses raising reading skills early grade students improved reading instruction access quality reading materials latas us embassy idagdag us embassy tagbilar city salukuyang alyado usaid cities development initiative cdi suportado huli lungsod labas metro manila upang tulung taas ekonomiya proud good friends boholanos continue support province promote inclusive resilient growth director sastry
Utang target din sa China visit,P,prangka ngulong rodrigo duterte bisita china hgi tulong-pansyal anyo utang yes frankly actually going say kind really hate admit many things need asking help china know government give us hayag ulo press briefing sama foreign media grand hyatt hotel beijg along way would ask things need help would also simple ones impositions financial burdens would appreciate given loans soft loans would rather borrow pay liberal schedule dagdag ulo bukod rito sara memorandum understanding mou sundu bansa bunga init bilateral relations pilipas china anunsyo hapon huli tanggal travel warning pilipas ugnay sigalot west philippe sea wps ano sundu usap nina ulong duterte chese president xi jping
‘I will have to investigate!’ — PDU30,P,personal alam ulong rodrigo duterte rahas dispersal raliyis tang protesta harap us embassy ynila makalawa hayag ulong duterte china araw state visit ugnay ya rahas dispersal investigate sure commit stray along side issues wait official announcement make upon arrival hayag ulong rodrigo duterte hi ngan reaksyon hayag sama delegasyon china yarg sidente lunsad im bestigasyon commission human rights chr anap rahas dispersal tantiya chr puwersang gamit pulis taboy raliyista chr spokesperson atty jackie de guia igg impartial independent motu propio investigation kondena senador rahas dispersal happened maximum tolerance policy police even martial law protesters always known police protesters always negotiate events covered even outside rally permits tanong sen juan miguel zubiri liderato philippe national police pnp handa ang imbes tiga senate blue ribbon committee vio lent dispersal anti-us rally kuntento sen richard gordon igg aksyon pnp pulis sangkot rahas dispersal aktibista galit lungkot utawi philippe national police pnp chief director general ronald dela rosa nood video sabi dela rosa agad itong ba direktiba imbestiga sabg sidente
Federal system nagkakalinaw na,P,law bago sistema gobyerno tapos lusot committee level constituent assembly con-ass siyang gamitg amyenda constitution ambush interview negros occidental rep albee benitez yakda joint resolution house con-ass resolution tapos boto sabi asa tibay senado haltulad resolusyon dig senate amenable convening constituent assembly ani benitez law bago saligang batas prayoridad ulong rodrigo duterte gayunpam ipag lab ano senado hiwalay boto pulung kongreso probisyong bagu constitution sabi benitez pabor ano ganitong sistema wala kitang balakid tuloy amyenda saligang batas simula sunod taon upang habol sabay midterm election plebesito
PINOY AYAW SA CHINA!,P,litaw ramg filipo ayaw lubos tiwala china taliwas taas trust rating kuha amerika tagal alyado pilipas base hu ling survey social weather stations sws sabg resulta survey hapon labas porsyento poy little trust china superpower kpara porsyento tiwala rito survey gawa september face-to-face interviews adults buong bansa percentage-point sampling error margin nam respondents undecided ilabas survey sws sabay araw state visit ngulong rodrigo duterte china sama daan-daang delegasyon negosyante layon lakas relasyon pilipas china samantala good tbas overall trust rating poy united states us baligtar china sadsad iskor bad  net rating huling survey overall trust rating ba excellent trust rating tanggap us survey noong hunyo iskor taas trust rating us kpara china  net rating gulat grupo oposisyon mara resulta sws survey kita liit tiwala filipo china kpara tagal alyadong bansa rtikular united states press briefing hapon sabi legitimate minority bloc mara si poy mawal tiwala china mbu-bully filipo west philippe sea yung china us west philippe sea logical conclusion baga aggrieved party eh ani akbay rtylist rep tom villar nam albay rep edcel lagm aniyang gamit ulong duterte resulta survey talikur amerika tagal alyado bansa hirap ulong duterte big diplomatikong relasyon china mahal filipo amerika hayag senate majority leader vicente tito sotto iii tapos labas survey sws negatibo tgin filipo china  trust rating amerika borito lang grupo batas bang pulu ngan kongreso nulo ulong duterte sambayanang filipo kipagkaibig china press briefing hapon sabi legitimate minority mara ngayong china duterte asa tanggol ngulo soberenya pilipas hope pre sidente nulo ibenta yung sovereignty teres pilipas ani capiz rep emmanuel billones miyembro sabg grupo
"2,500 Europeans sumali sa ISIS",P,bahala europe union eu balik jihadist islamic state bansang sakup sandaling tuluyang layas iraqi forces mosul iraq sabi security commissioner juli king aniya liit puwersa turg itong banta bansa liwanag higit katao alis europe sali teroristang grupo upang hasik gulu sabing abot villages sakop iraqi forces lapit bay mosul ilunsad opensiba higit fighters niwalaang tili lungsod hasik gulu bay pentagon iwalang bagama tagpay iraqi government bawi is lungsod mosul posibleng harap lakg suliran
"PDU30 bukas sa war games sa Russia, China",P,tablado ulong rodrigo duterte daraos war games us troops bukas nam joint military exercises bansang china russia hayag ulong duterte interview hong kong-based phoenix television tulak beijg araw state visit tanong ikukunsidera pilipas joint military exercises china russia tugon ulong duterte yes given enough time americans play filipo soldiers sabay sabg hayag muling banggit duterte payag joint exercises united states unahg defense ally supplier military hardware pilipas last programmed want soldiers humiliated hayag ulo tungkol huling war games pilipas us raang taon amin duterte sabg nayam ikukunsidera pilipas bili military equipment china bisita yes really large numbers ulo puntirya ano ulo bili liit fast attack boats china amit kontra terorismo china help us endeavor hard time fighting terrorism dagdag ulo
AFP nalilito sa foreign policy ni Duterte,P,isiwalat hapon dalo party-list rep gary alejano lito armed forces philippes afp foreign policy isusulong ulong rodrigo duterte rtikular military alliance china usap nam nat armed forces ramdam nat confusion armed forces right apparent shift defense policy shift administration united states china ani alejano nam aniya si organisasyon dati bila ngan tagal sama sundalo pilipas amerika lalo defense strategy lalong tag ano alyansa afp amerika gawang military exercise dati skill le vel sanay sundalo tutok nakop china pilipas malib alla ngan ano sundalo plano duterte bili military hardware china posibleng roon aniya tding strategic impact afp
UN may bagong lider,P,puno united nations un katau dating portugese prime minister antonio guterres palit south kore ban ki-moon ganap general assembly boto miyembro un itatalaga nitong bagong puno sabg sama ndidato lutang al guterres talo guterres itutulak una-una hang baeng secretary general un ndidato bae bilang sina unesco director general ira bokova bulgaria helen clark dating prime minister new zealand salukuyang puno un development programme guterres igg siyam secretary general turang organisasyon loob taong termo simula unang araw enero taong palit anyos guterres salukuyang secretary general ban ki-moon posisyon tapus tapos ungkul termo
May ebidensya kami vs  De Lima — Albuera police chief,P,hawak kamg tibay ebidensya diretsahang ihayag hapon albuera leyte police chief chief insp jove espenido tukoy sampa kaso sen leila de barangay gawad ugnay ano tanggap drug money ihayag espenido pormal itong nagha reklamo de barangay gawad bgy benolho albuera office ombudsman ihaing reklamo espenido saad de noong lihim department justice doj tanggap diano payola kerw esposa taguriang bigtime druglord eastern visayas anak albuera mayor rolando esposa sr
Trump suportado ng Fil-Ams,P,ramg filipo ira rehis tong botante estados unidos asian-ame ricans suportado ndidatura republican presidential candidate donald trump ulong us base resulta ilabas survey national asi americ survey noong oktubre abot porsiyento lahok filipo-americ boto pabor trump sunod nam japanese-americans porsiyento vietna mese-americans porsiyento bilang banda porsiyento ang asi dians liit registered voters suporta republican candidate samantala sabi survey buuang fil-ams porsiyento pabor democratic candidate hillary clton porsiyento nam pabor trump porsiyento tanggg tukuy ndidato sama itanong survey lakg filipo porsiyento tutol nukalang ban muslim isusulong trump fil-ams tutol bigy ntay rapat blacks whites talang porsiyento survey porsiyento fil-ams tutol pasok syri fugees
‘Wag magpakasiguro!,P,kuha lakg satisfaction rating ulong rodrigo duterte unang days puwesto sabi sen nfilo lacson kpiyansa laca unti-untg bawas popularidad lacson lang ilangang aral adviser bawas satisfaction rating ulo klg nahon lang nungkul opyon senador malg ulong duterte ba popularidad loob araw puwesto taas aral slide ba obviously maliang yari kasi consistent survey firm sabg ba di lang substantial liwanag lacson noong hulyo satisfaction rating ulo ba nitong oktubre survey gawa pulse asia setyembre oktubre social weather station sws nam trust rating ba dating base resulta survey ilabas nitong miyerkules oktubre ngayong taon litaw kuhang puntos duterte approval trust ratings abot katao pulsu buong bansa setyembre oktubre salukuyang taon batid talang undecided porsiyento disapproved porsiyento small trust
SCARBOROUGH ‘WAG MUNA ‘YAN — PDU30,P,hang lang yon ulong rodrigo duterte magi ging sentimyento pili pas aga wang teritor yo pilipas china scarborough shoal ahimik lang muna punta china ok wag muna nat alam scarbo rough di nat galit man hang lang bahagi hayag ulong duterte bisita makalawa hapon lamit basil pdu halip alit iral tensyon bansa bunga territorial dispute handa aniya siyang kiusap china upang mu ling isda bay agawang teritor yo bansa kiusap ipa balik lang patid pilipong gisda duterte sabi ulong duterte tuluy buks china angkat pilipas uri prutas gaya sagg pya buks pag pirma yan lang muna duda tulong dagdag ngulo ugnay planong sakatupar admistrasyon takda state visit ulong duterte china oktubre  ngayong taon
Bullet train misyon ni Duterte sa China,P,roon una-unahang bullet train pilipas itatayo subic zambales clark mpanga kpirma hapon subic bay metropolitan authority sbma chairman martin dino dig house committee transportation hinging emergency power ulong rodrigo duterte resolba problema trapiko metro manila dino sama biyahe duterte china simula oktubre asa pirma ano kontrata sabg proyekto sagawa private-public partnership p batid dino kilometro bullet tren subalit sabi komite no halaga
PH embassy hugas-kamay sa hajj passports,P,hugas-kamay embahada pilipas kuala lpur usap lat hajj passports donesians laysians harang noy aquo ternatio nal airport naia kunwang filipo department foreign affairs dfa nilaw opisyales philippe embassy kuala lpur tanggap aplikasyon hajj passports tugon embahada ulat hajj passports gamit donesians laysians ilabas dfa tau philippe consu late laysia liwanag embahada tanggap poproseso regular passports taong validity samantalang hajj passport gamit loob taon dalo pilgrimage dagdag dfa philippe consulate laysia ta ngg consular section embahada wish assure public e mbassy exer cises due diligence processing passport applications includes requiring pro per documentation undertaking personal appea rance interview order ascertain identity applicant veracity supporting documents latas embahada alam philippe embassy isyu hajj passports
DRUG PROTECTOR SI DE LIMA! — JAYBEE,P,high-profile inmate jaybee sebasti turing protector illegal drug trade sen leila de tanong compostela valley rep ruwel gonzaga sebasti turg de sabwat ba protektor sabi sebasti silbg protektor de bagama ano alam senadora aktibidades malaw nam ano lam de pera ibi nibigay drug money kabuu ano abot p mil yon naibi gay de security aide joenel sanchez gisa kongresista beses ang itanggi sebasti ronnie day kilala basag sebasti unang paha yag sanchez harap kongresista kilala pang high-profile inmate herbert colangco convicted drug lord dagdag la king ugnay de harap hapon sebasti house committee justice tuloy imbestigasyon bilibid drug trade hang affidavit sebasti basa komite iwala relasyon de bodyguard joenel sanchez tawag sweetie kamg nina joenel sec de kuwentu taon silang nag-holding hands narig tawag sec de joenel sweetie puntong tanto relasyon ani sebasti mari ding itanggi hapon sebasti harap kongresista hayag makail de government asset po government asset po alam sabi yun sen de rang n ya akong tay loob hayag sebasti iwala sebasti pa ngal government asset posible saksak makail loob bilibid pigil itong salita ambush interview hapon ibubunyag de source says talagang target noong alleged riot nbp sebasti patay daw talaga could explanation kayan pressure words nakig asawa kiusap awa sund awa de lang nam daw habol tindi nam yan sen de later apela dating ulo ngayo manila mayor joseph estrada philippe national police pnp lang showbiz personality target talamak gamit tulak bawal gamot estrada dating aktor nilaw ulong rodrigo duterte santu giyera droga man taas opisyal gobyerno propesyonal pulis sikat personalidad well nam personalities di lang artista mayor barangay chairman abogado si-single artista ani estrada nayam hayag manila city hall nam propesyon involved drugs sundalo pulis say dagdag hapon iulat national capital region police office ncrpo director chief supt oscar albayalde sailalim validation showbiz personalities sangkot droga hawak ano ulong rodirgo duterte lista showbiz personalities sangkot droga base intelligence report kbsido presidential communications office pco secretary martin andanar kisakay lang popularidad ulong rodrigo duterte hayag france bansag presidente serial killer alam mo diyaryo siguro gaw mag-distribute buong pilipas diyaryo mag-distribute alam nyo iyan eh alam kasi presidente sikat labas lang al duterte diyaryo onle gustong basa komento andanar nayam hapon talaga aniya kisawsaw sikat ulong duterte presidential spokesman ernesto abella nam ganito reaksyon think rather unfortunate demonstrates profound lack understanding philippes situation exaggerated komento nam sen nfilo lacson headline liberation french daily igagalang lasyo negatibong komento dating ulong fidel v ramos tungkol unang araw poder ulong rodrigo duterte column ilathala hayag ikomento fvr dehado pilipas unang araw duterte adm syadong igg abala ulong rodrigo duterte atupag kontrobersya hit ground running instead stuck unending controversies extrajudicial killings drug suspects ability using cuss-words insults instead civilized language find team philippes losing first days du administration losing badly huge disappointment let-down many us hayag ano dating ulo iwala nam presidential spokesperson ernesto abella tukoy fvr relasyon ugnayang nlabas apektado sabi ulo know president former president ramos senior statesman acting sense rang sense like father referring actual actions referring public relations foreign relations tend affected president language sense yes listen respect ani abella
"Clinton, Trump nag-insultuhan",P,asa batu anghang salita sina de mocratic standard bearer hillary clton republican presidential candidate donald trump lawang presidential debate ganap washgton university st louis missouri ulat agad idepensa trump kontrobersiyal video yabang tangka maki sex baeng asawa halik ustu bae alam hi hawak ari halip ituro da ting us president bill clton audience raw abuso bae tunggali hillary aniya anda trato bai lalo ugnay bill clton nam patul hillary sabing ayaw nitong ba sagut trump atake trump hillary gamit private email server noong us top diplomat sabing sungaling democratic presidential candidate sagot ang huli confidential informations kompromiso usap nam obamacare tiyak trump niyang ire-repeal sabg batas sakalg tagpay eleksyon nobyembre uri disaster panig nam clton tuloy andang benepisyo healthcare law us president barack obama
Taiwan ‘di yuyuko sa China,P,dig bansang taiw yuko china kilalan sakop huli national day address sabi president tsai g-wen sakop pressure beijg halip kilalan sarilg mahala taiw amado tsai lipas buw ayos relasyon taiw china usa ping pulitikal bow pressure course revert old path confrontation ani tsai hayag labas presidential office building central taipei dalu katao bilang higit dayu idagdag tsai harap china gobyerno taiw demokrasya usap lalong dalg nahon
"Suspensyon kay mayor, na-TRO",P,nungkul munisipyo kontrobersiyal c agay de oro city mayor oscar moreno bila ano tapos buw temporary restraining order tro buw suspension ombudsman song simple misconduct moreno katig court appeals ca petisyon song admistratibo unang iha puntod brgy kapit marv beja renta boxing gym htulot city council lungsod desisyon ca pataw suspension moreno itong termo alkalde lungsod naiha song admistratibo man halal noong mayo re-elected moreno alawang termo tibay nam ca suspde department heads moreno sina city budget officer atty percy salazar city accountant atty beda joy elot
Duterte at Nur mag-uusap na,P,kbsi ulong rodrigo duterte moro national liberation front mnlf chairman nur misuari usap labas lungga sunod lggo kpirma ulong duterte talpati national banana congress davao city makalawa gabi able talk everybody misuari getting jolo next week begin talks hayag duterte ulong duterte layun kipag-usap misuari sulong yapa moro ianunsyo lutang misuari nauna ako ulo bigy safe conduct pass misuari
Gordon: Tatapakan lang tayo ng China!,P,bahala senador hakbang ulong rodrigo duterte putul relasyon bansang amerika baka datg araw tapak lang china sabi sen richard gordon banta ulong duterte buwag enhanced defense cooperation agreement edca visiting forces agreement vfa pang sundu pilipas amerika defense bahala basta-basta lipat china wika gordon bagama talagang roon independent foreign policy nam ilangang putul relasyon estados unidos lipat china aniya sarilg agenda china pilit kuha atensyon ulong duterte biyak bansang palag hari rehiyon tanda nat china iyan laki ntapat diy korea japan australia saka donesia sgapore yroong ganun tapak talaga niy bala gordon
PH-US ‘open relationship’ ang peg,P,ihahambg syota nam ano lamig kundi bukas relasyon sama pilipas amerika nat di kipagputol nilalawak lang nat options di nam siguro cool open relationship liwanag presidential spokesperson ernesto abella pulong-balita lakanyang hapon bigo amerika ihayag foreign affairs secretary perfecto yasay mensaheng gustong abot ulong rodrigo duterte amerika buong mundo siyang ilinya foreign policy nat bagay independent bansa national interest upang proteksiyun soberenya tegridad teritoryo nam defense secretary delf lorenzana posibleng misinformed ulong duterte nitong bang tropang filipo joint military exercises amerika
ASG INAARBOR NI NUR KAY DIGONG,P,urong mapu tol andang relasyon nina ulong rodrigo duterte moro national liberation front mnlf chairman nur misuari hirit amnestiya huli bandidong grupong abu sayyaf nur misuari waiting seems equivocal yung proposal bagong proposal pati yung sayyaf isali datg nahon magka okay isali gene ral amnesty ha yag duterte bisitang miyembro philippe marines taguig city nitong rtes gabi pagka ganon lang usap life matter principle mo limut mo lang yun luglug mo yung tao harap yun talk animals point wala awa dagdag ulong duterte hirit isuari aniya wal problema mdanao wait next president wants ayaw want matter principle tanggap yung ganoong style buti yang tindi ulo ang diskarte really know either nur abandons abu sayyaf take care abu sayyaf nur talk peace ulo kesa patul ano hirit misuari banta ulo tay patay lang buti could build peace yang tao yan isali mo would think would really stop giit ulo
US senators dismayado kay PDigong,P,hayag dismaya us se tors ulong rodrigo duterte yarg tuloy dami patay mahala iligal droga international human rights watch rating nina us senator trick leahy senator benjam card yari pilipas dami sawi operasyon iligal droga sabi leahy base ulat higit katao patay pilipas loob lggo ungkul duterte ranking member chairman years senate appropriations subcommittee funds u foreign assistance programs frustrated often fail learn obvious lessons comes foreign assistance investments one example economic opportunity security alone cannot assure stability aniya liwanag halaga tay resulta buti hudikatura laban kurapsyon rehabilitasyon hulg sangkot gamit droga sabi nam card relasyon pilipas estados unidos halaga bansa tabay subalit salukuy itatakbo muno duterte lagay alangan
Committed ang US sa PH — Kirby,P,wala pang dalang pormal hilg komunikasyon gobyerno pilipas hggil alis sundalong kano bansa rtikular mdanao region tugon us state department spokesman john kirby hayag ulong rodrigo duterte sabg alis americ forces mdanao dagdag aware official communication philippe government seek result united states committed alliance philippes rito igiit duterte alis sundalong amerikano mdanao upang la problema rehiyon lalo anong it sitwasyon kita amerikano bandidong grupo tunayang tilg tag relasyon pilipas amerika tungo honolulu hawaii department national defense dnd sec delf lorenzana tapus buwang upang pulung us defense secretary ashton carter counterparts ase ugnay isyu seguridad lorenzana rtikular usap seguridad south china sea seguridad terorismo pang alahan ligtas bansa department foreign affairs dfa armed forces philippes afp abut-abot liwanag tanggol hayag ulo ukol payo ano alis us special forces mdanao dfa sec perfecto yasay isip ulo kundi ligtas us troops tay galit muslim niyak yasay bago tibay ibig amerika pilipas tuloy anong kilala ulong duterte enhanced defense cooperation agreement edca bansa ganito liwanag hapon presidential communications office pco sec martin andanar malaw nam sabi ulo respect treaties agreement datg security defense yun po yung malaw afp public affairs office chief col edgar arevalo lasakit ala ulo ligtas sundalo mdanao
Japan mag-aarmas vs China,P,buo bansang japan bagong land-to-sea missile bahagi plano lakas depensa china talun itong isla ulat desisyon tokyo sunod ilang protesta beijg angk isla senkaku japan tawag nam diaoyu china plano tokyo dala armas yahang abot layong kilometro milya isla miyako okawa prefecture sakop ano agawang isla asahang kukpleto light china repeated acts provocation around senkaku islands japan aims increase deterrence improved long-range strike capability yomiu ri shimbun newspaper sabg missile gamit solid fuel dalg agamit ano kaila ngan
NDF ‘go’ pa rin sa peace talks,P,tiyak national democratic front ndf handa simul peace talks mahala sabay am nam bahala unang hayag ulong rodrigo duterte bantang ituloy peace negotiation statement ndf sabi ndf panel head luis jalandoni peace talks yang nam tindi bilang panig tiwala ano silang tuloy peace negotiation oslo norway aganap agosto formal talks gph ndfp negotiating panels discuss mode ceasefire best arrange hayag jalandoni tanda unang banta ulong duterte itigil rebelde gamit landmes atake government troops maam itigil usap lab sunod pang pang taon igiit nam jalandoni unawa ga ling ulong duterte banta itigil peace talks aniya normal commander-in-chief kita lasakit tropa militar
"Panalo sa WPS kontra China,  ikampanya nang todo! — Ping",P,upang puwersa china tanggap desisyon permanent court arbitration pca irekomenda senador admi nistrasyon ulong rodrigo duterte mpanya buong mundo desisyon korte sen nfilo lacson vice-chair se nate committee natio nal defense security halos desisyon tribunal sunod talong bansa kaso talo china iwala lacson tanggap ruling tagal lib lang ngangampanya mahala buong mundo remember biru-biro harap ruling talagang stacked titgn nat saysay ruling ko-comply eventually would take time eventually comply ani lacson anib ibang bansa member un remember signatory china riy likha tribunal pressure lang ma-hasten bilis compliance siguro mpanya ibang bansa buong mundo ma-recognize comply ruling tribunal giit senador base ruling pca ibasura china angk halos kabuu south china sea bilang west philippe sea wps
"Pag-deadma ng QC sa SC order, inupakan",P,bakbak hapon sama progresibong bata spark quezon city mayor herbert bautista lantar anong baluktot isyung temporary restraining order tro supreme court sc ordinance discipline hours minors quezon city kilala tawag curfew tahas kasg sabi bautista takot barangay ituloy tupad ni-kanilang ordansa hggil discipline hour nam saklaw tro supreme court spark spokesperson joanne lim impormasyon silang tanggap bisu barangay operations center lungsod barangay secretaries officials tupad ni-kanilang ordansa nam aniya barangay nag-adopt discipline hour ordinance atas balangkas bersyon ordansa samantala sabi atty jesus falcis legal counsel spark statement bautista turg troublesome mistula anong suway utos korte suprema
Peace talks ‘nasamid’ sa ambus ng NPA,P,antala laya mahala political prisoners cpp-npa-ndf sali sana peace talks oslo norway agosto balik tiwala seridad ideklarang ceasefire tapos ambush new people army npa davao del norte sawi miyembro cafgu sugat press briefing sabi presidential spokesperson ernesto abella alit bigla ulong rodrigo duterte balita atake government militia gayunpam bigay ano nahon liwanag cpp sidente sidente amin abella nsamantala ang antala laya political prisoners lahok sana peace negotiations oslo norway agosto president duterte rational person needs done whatever trust must firmed npa side soon trust restored things proceed agreed upon liwanag abella brief window opportunity samantala bigy laca untg nahon cp liwanag ukol atake davao del norte tapos mag-lapse hatggabing deadline noong huwebes ibigay ulong duterte
‘Endo’ tutuldukan sa Senado,P,sampol sen aquilo ko pimentel iii buwag endo contractualization sari ling bakur senado bitawang mensahe empleyado senado tapos flag raising ceremony ipa ngako pimentel halal senate president wala contractual employees pulung informed casuals become senate president encourage casuals regularize ani pimentel heard union programs assist casuals become regulars support said programs goal dagdag
‘Change’ unang lalatay sa Metro Manila,P,metro manila si mul akong change coming ulong rodrigo duterte tur bagong luklok director national capital regional police office ncrpo chief supt oscar albayalde harap pulis idaos assumption command hapon hapon pormal isal chief supt joel dilao liderato ncrpo albayalde turnover ceremony camp bagong diwa taguig city albayalde mistah pnp chief director general ronald bato dela rosa pma sagtala class ako alba yalde talima direktiba ulo kontrol krimen droga loob buw hanay pulisya lis tiwalg sapi lalo sangkot ilegal droga da vao city ya ynila positibong hayag bagong ncrpo director bilang tuun talpati albayalde higpit tupad curfew liquor ban batay ordansa lungsod kipagtulung barangay tupad opl tokhang toktok-hangyo usap
PH ‘di takot sa China — Yasay,P,takot pilipas kipagnegosasyon china sandaling ilabas international tribunal desisyon ihaing kaso ugnay usap west philippe sea paraphrase another world leader let say fear negotiate negotiate fear department foreign affairs dfa secretary perfecto yasay jr forum ynila aniya noong unang beses sagawa pulong balita tanong hayag takot china nothing fear fear nothing fear aniya liwanag pilipas kita lagi diplomasya kooperasyon bansa asa hulyo ilalabas permanent court arbitration desisyon song iha manila beijg
PDigong absent sa unang  ‘flag-raising’ rites sa Malacañang,P,absent ulong rodrigo digong duterte sanang flag-raising ceremony laca chief executive agad ang liwanag executive secretary salvador medialdea dalo bagong ulo last saturday informed lieu president possible inability attend morning flag-raising ceremony requested stand behalf president medialdea sabay nawag medialdea wani office president suporta ulong digong
Bulagtaan ‘di talaga puwede! — CHR,P,pigil buti death penalty lawakang tay bigyang diin commission human rights chr tuloy tay drug suspects ibang panig bansa chr chairman chito gascon death penalty pataw rusang matay daan tamang proseso hustisya subalit sitwasyon ano roon taon patay upang gtanggol osente btang muling igiit gascon batas hggil rapat dibiduwal buhay bigyang taong daan tamang proseso
