title,category,content,,
"Mag-iina, patay sa drug ops",,"Apat katao kabilang ang tatlong mag-iina ang nasawi habang sugatan ang dalawang menor-de-edad nang madamay sa isinasagawang anti-narcotics operation sa Maguindanao kamakalawa.,Agad nasawi ang mag-iinang Minah Baluntintic, dalawang anak nito na sina Hassan, 5 at Maharba, 3 at isa pang hindi nakikilalang suspek na isang drug personality dahil sa tinamong mga bala sa katawan.,Tinamaan ng ligaw na bala ang mag-iina dahilan ng kanilang kamatayan.,Habang dalawang bata pa ang nasugatan kabilang ang 12-month old na si Aldrin at isa pa na kapwa isinugod sa Maguindanao Provincial Hospital.,Ayon kay Maguindanao Police Provincial Office director Sr. Supt Agustin Tello, sinalakay ng pinagsanib na puwersa ng Technical Support Platoon ng Maguindanao Police Public Safety Company, Rajah Buayan Municipal Police Station at 40th Infantry Battalion Philippine Army ang tahanan ni Willie Akil Utto na miyembro umano ng Bangsamoro Islamic Freedom Fighters (BIFF) sa Sitio Dansalan, Barangay Panadtaban, Rajah Buayan, Maguindanao.,Armado ng search warrant na inisyu ni RTC 12 Branch 16 Judge Alandrex Betoya ang raiding team nang isa­gawa ang operasyon kung saan habang papalapit pa lamang ang mga pulis at sundalo ay hinagisan na sila ng granada at pinaputukan ng grupo ni Utto gamit ang mga matataas na uri ng armas na resulta ng mahigit 20-minutong engkuwentro.",,
Imee gigisahin sa tobacco fund scam,,"Nais ng House commi­ttee on good government and public accountabili­t­y na ipaliwanag ni Iloco­s Norte Governor Imee Marcos ang naging pagga­mit nito ng P66.45M tobacco funds matapos na rin makatanggap ng reklamo ang Kamara na ang pondo ay ginamit para ipambili ng mga sasakyan na ang iba ay wala pang mga dokumento.,Ayon kay House Committee on Good Government Chairman Surigao Rep. Johnny Pimentel, umaasa silang dadalo sa ikalawang pagdinig ng Kamara si Marcos dahil kung hindi ito dadalo ay mapipilitan silang magpa­labas na ng subpoena.,Maliban kay Marcos, pinadadalo din sa susunod na pagdinig ang 7 opisya­l ng Sangguniang Panlalawigan at si Commission on Audit Chairperson Michael Aguinaldo.,Noong May 2 isinaga­wa ang unang pagdinig subalit wala pang naitatakdang petsa para sa ikalawang pagdinig ng komite.,Ipinaliwanag ni House Majority Leader Rodolfo Farinas na sa ilalim ng Republic Act 7171, ang 15% ng cigarette excise tax ay dapat mapunta sa special support bilang tulong sa mga tobacco farmers subalit lumitaw sa ilang ebidensya na ang pondo ay inilaan ng Ilocos Norte provincial government noong 2011 at 2012 para bumili ng 40 mini-cabs na ipinamaha­gi sa mga barangay; 5 second hand buses at 70 Foton mini trucks para sa mga munisipalidad.,Ang pagdinig ng House Committee on Good Government ay base sa House Resolution 882 na inihain ni Farinas.,Giit ng komite, mara­ming dapat na ipaliwanag si Marcos lalo at walang public bidding sa pagbil­i ng mga sasakyan, bukod pa sa ang ilan sa mga bene­ficiaries ng sasakyan ay umaangal na madalas silang masita ng LTO tuwing ginagamit ang mga nabiling sasakyan dahil wala itong mga dokumento.",,
46 patay sa suicide bombers,,"Aabot sa 46 katao ang nasawi habang 31 pa ang sugatan matapo­s umatake ang Islami­c State (IS) sa lugar na ki­naroroonan ng US-backed Syrian Democratic Forces (SDF) sa northeast Syria.,Sa ulat, sinabi ng Sy­rian Observatory for Human Rights, limang suicide bombers ang nagpasabog sa sarili sa loob at labas ng Hasakeh province sa Rajm al-Sa­libi kung saan naroroon ang checkpoint at refugee camp na malapit sa border ng Iraq.,Sinasabing ang SDF ay nakikipagbakbakan sa Islamic State sa Hasaka province na kontrolado ng Kurdish forces.,Kinumpirma naman ni adviser to the SDF Nasser Haj Mansour na ilan sa mga namatay ay mga sibilyan kabilang na ang ilang katao na tumatakas sa IS.",,
Mag-ingat sa pekeng DOLE inspector,,"Muling pinaaalalahanan ng Department of Labor and Employment (DOLE) sa lalawigan ng Bicol sa mga may-ari at empleyado ng mga kumpanya na doblehin ang pag-iingat at maging mapagmat­yag sa mga bogus na inspektor.,Sinasabing ang bogus na inspektor ay umiikot, nagpapakilalang taga-DOLE at nagbibigay ng notice of results na kung saan nakalagay ang samu’t saring paglabag umano sa DOLE at pagkatapos ay tatakutin ang kumpanya sabay hingi ng minimum na P5,000.,“Ang lehitimong notice of results ay iniiwan ng aming Labor Laws Compliance Officers (LLCOs) sa kumpanya pagkatapos mismo ng inspeksyon.,Ang lehitimong LLCO ng DOLE ay hindi inaatasang manghingi o kumuha ng pera sa kumpanya. Kung magkakaroon ng restitution ng monetary benefits sa mga empleyado ito ay ginagawa sa opisina ng DOLE. Kung magbabayaran sa loob ng kumpanya ang monetary benefits ay diretsong ibabayad sa empleyado at hindi dadaan sa kamay ng LLCO,” mariing tugon ni DOLE Bicol regional director Atty. Ma. Karina Perida-Trayvilla.",,
6 salisi nakorner sa airport,,"Anim ng miyembro ng Salisi Gang ang inaresto ng mga operatiba ng Manila International Airport Authority (MIAA) nang muntik nang makapambiktima ng isang pasaherong Hapones sa Ninoy Aquino International Airport (NAIA) kahapon.,Kinilala ni MIAA Ge­neral Manager Ed Mon­real ang mga suspek na sina Noimel Javier, Gerry Alegre, Estela Ramirez, Joy Vinto, Ben Santos at Joseph Reyes.,Base sa salaysay ng ‘di na pinangalanang Hapones, nilaglagan daw siya ng dalawang pirasong 20 pesos na papel sa harap niya para ma­baling ang pansin nya at saka i­nagaw ng isang miyembro ang kanyang bag. Mabuti na lamang ay hindi nagtagumpay ang grupo dahil sa mahigpit ang pagkakahawak nito sa kanyang bag.,Matapos ang komosyon sa naganap na agawan sa bag, kaagad na sumibat ang grupo lulan ng isang van at kaagad namang sinumbong ng biktima ang nangyari sa mga awtoridad ng MIAA.,Makalipas ang sampung minuto, naispatan ang van na sinasakyan ng grupo sa lugar at kaagad nagdispatsa ng airport police hanggang sa hindi na nakapalag ang mga ito nang arestuhin sa pamumuno ni APO2 Pataya.,“We are not stopping with our efforts to rid NAIA of bad elements. This cleansing drive would be relentless,” ani Monreal.,Ang grupo ay dinala sa Pasay City Fiscal’s Office para imbestigahan.",,
"Malacañang, kapit sa China at Russia kahit ayaw ng mga Pinoy",,"Walang balak dumistansya ang Palasyo ng Malacañang sa dalawang komunistang bansa tulad ng Russia at China kahit mas maraming Pinoy ang ayaw dito.,Sa survey ng Pulse Asia nitong Marso 15-20, nasa 37% lamang ang nagpahiwatig ng tiwala sa China, habang 42% ang nagtitiwala sa Russia.,Kulelat ang mga naturang bansa kung ikukumpara sa tiwalang ibinibigay ng mga Filipino sa Amerika na pumalo sa 79%; Japan, 75%; Australia, 69%; at Great Britain, 53%.,Nanawagan na lamang ng pag-unawa si Presidential Spokesperson Ernesto Abella sa mga Pinoy.,“The Duterte administration is charting the path of broader diplomatic relations with the international community, and the renewed ties with Russia and China provide a healthy opportunity to appreciate and understand these two countries,” wika ni Abella.,Sinabi ni Abella na walang ibang hangad ang Pangulo kundi magkaroon ng kaalyadong bansa na tutugon sa pangangailangan at interes ng Pilipinas, gayundin ang layong palawakin ang diplomatic relation sa China at Russia.,“As the President charts an independent foreign policy, the public needs a deeper understanding of the need for expanding our diplomatic horizons?? Our enhanced relations with China and Russia will bolster our international relations and give us more room to grow, expand, and become more rooted as we get to know ourselves better as a nation in a community of nations,”giit ng tagapagsalita.",,
"Kung sa ibang bansa, ‘katay’ na si Bato – solon",,"Masuwerte pa rin daw si Philippine National Police (PNP) director general Ronald “Bato” dela Rosa dahil sa Pilipinas ito naging hepe ng national police – dahil kung nagkataon na sa ibang bansa nangyari ang ‘secret jail’ – siguradong tanggal na umano ito sa puwesto.,Ito ang reaksyon ni House minority leader Danilo Suarez sa kanilang press conference ukol sa secret jail na natuklasan ng Commission on Human Rights (CHR) sa Manila Polic District (MPD) Station 1 sa Tondo, Maynila.,“In some areas, in other countries, this is enough…for the….no less than the Chief of the PNP to resign,” giit ni Suarez.,Samantala, giit naman ni House senior deputy minority leader Lito Atienza, lubhang nakababahala ang pagtatanggol ni Dela Rosa sa mga pulis na sangkot sa secret jail.,Ayon kay Atienza malaki ang problema ng PNP chief dahil nagbubulag-bulagan ito sa mga ginagawang kabulastugan ng mga pulis.,“Malaki ang problema nya, he has to change his attitude in leading the PNP or he has to be change by somebody else. Thid is disturbing. Eye opener na ito but his eyes is closed, shut with what, biased thinking that his policemen could not do anything wrong,” ani Atienza na dati ring naging mayor ng Lungsod ng Maynila.,Naniniwala si Atienza na katiwalian ang dahilan kung bakit mayroong secret jail sa nasabing presinto dahil ang mga ikinulong sa makipot at hindi makataong kulungan ay ipinatutubos ng aniya’y hanggang P50,000.,“What was discovered there obviously corruption. Hindi registered ang hinuhuli nila dun subject for negotiation…hinihingan ng P50,000 bawat ulo para marelease at wala nga namang record, what do you call that?,” giit pa ng mambabatas.",,
PULIS TODAS SA TANDEM,,"Patay ang isang aktibong pulis nang pagbabarilin ng hindi pa nakikilalang riding-in-tandem kahapon sa Taguig City.,Namatay noon din sa pinangyarihan ng insidente ang biktimang si PO3 Romeo Palconit Jr., nasa hustong gulang at nakatalaga sa Pasay City Traffic Enforcement Unit sanhi ng tinamong apat na bala ng hindi pa mabatid na kalibre ng baril sa iba’t ibang bahagi ng katawan.,Sa ngayon ay inaalam pa ng Taguig City Police ang pagkakakilanlan ng dalawang armadong suspek na sakay ng isang motorsiklong walang plaka.,Base sa ulat na natangggap ng Southern Police District (SPD), alas-3:45 ng hapon nang maganap ang insidente sa panulukan ng East Service Road at C-5 Road, Western Bicutan, Taguig City.,Sa imbestigasyon ng pulisya, papunta na sa kanyang duty ang biktima sakay ng SYM Motorcycle na may plakang NE 81248 nang biglang sumulpot ang dalawang armadong lalaki na magkaangkas sa motorsiklo at pinagtulungang barilin ang una.,Nang masigurong napatay ng mga suspek ang biktima ay nagsitakas na ang mga ito.,Agad namang rumes­ponde ang mga tauhan ng Police Community Precinct (PCP) 1 subalit patay na nang datnan si PO3 Palconit sa lugar.,Patuloy na nagsasagawa ng masusing imbestigasyon ang mga awtoridad hinggil sa insidente.",,
Sotto nag-sorry sa kanyang “na-ano lang”,,"“Kung minasama nila, I’m sorry. They don’t understand the joke.”,Ito ang mabilis na naging tugon ni Senator Vicente “Tito” Sotto III sa hinihinging public apology ng Gabriela Party-list hinggil sa naging remarks ng una kay Department of Social Welfare and Development Sec. Judy Taguiwalo sa pagiging solo parent nito.,“Kung ako’y napakasamang tao para sa kanila, then I apologize, masama akong tao,” ayon pa kay Sotto.,Sa confirmation hearing ni Taguiwalo sa Commission on Appointments itong Miyerkules ng hapon natanong ni Sotto ang kalihim sa personal nitong buhay.,“Just on the lighter side, Senator (Franklin) Drilon and I were looking at the personal information about you and you have two children, daughters ba or sons? But you’re single?” tanong ni Sotto.,“Two daughters,” tugon naman ni Taguiwalo.,“Two daughters. But you’re single?” tanong muli ng Senador.,“My life has never been a normal one. I never had a ‘mother, father, children’ kind of thing, except when I was growing up in Bacolod,” ani Taguiwalo.,“Remember, I graduated from UP in 1970. I did organizing work. 1972 to 1986, it has been life underground or in prison. So, my stories would be different from the stories of those who have gone through UP, a corporation,” dagdag pa ng Kalihim.,“Ah in street language, when you have children and you’re single ang tawag diyan ‘na-ano lang,’” komento ni Sotto na naging dahilan kung bakit may mga tumawa sa hearing na iyon.,“Thank you, you have my 100 percent support, Madame Secretary,” pahabol ni Sotto.,“Senator Sotto, I teach women’s studies in UP so we respect all kinds of families, and that includes solo parents. Thank you,” agarang sagot naman ni Taguiwalo.,Kung hihimayin nang husto ang binitiwang komento ni Sotto kay Taguiwalo, iba-iba ang puwedeng maging ibig sabihin nito kung kaya’t kahit hindi singe parent, single mom, ay nasaktan sa linya ng mambabatas, isa na ang celebrity na si Lea Salonga.,Ano nga ba ang posibleng nasa likod ng “na-ano lang” ayon sa publiko?,– Naanakan,
– Naisahan,
– Nagamit,Sa controversial remarks ni Sotto dumipensa ito at sinabing biro lamang ang kanyang binitiwang “na-ano lang”.,Paglilinaw ng mambabatas, bago pa man ang tanong kay Taguiwalo, binigkas na nito ang mga salitang “on the lighter side”.,“I have two daughters who are separated, who are single and have children. So I don’t think there should be any big fuss about it,” depensa ni Sotto.,“Perhaps some people were overly sensitive or perhaps they didn’t realize that it was the CA,” ayon pa sa kanya. “Perhaps these are just people who are really not my fans, so to speak. Baka mga pakontra lang sa’kin iyan na kahit ano makita sakin ay pakontra na,” dagdag pa nito.,Bago naging senador, kilala nang komedyante si Sotto buhat pa noong pagsisimula ng TV noontime show na Eat Bulaga. Isa rin siya sa malutong magbiro sa situational comedy TV show na Iskul Bukol.",, joke niya hindi ma-gets
"Kababaihan, sumabog sa “naano lang” ni Sotto",,"Uminit ang ulo ng grupong Gabriela kay Sen. Vicente “Tito” Sotto III matapos insultuhin ang umano’y pagiging solo parent ni Department of Social Welfare and Development (DSWD) Secretary Judy Taguiwalo.,“We demand apology from Sen. Sotto,” ayon sa Gabriela na kinakatawan nina Reps. Emmi de Jesus at Arlene Brosas.,Ayon sa grupo, hindi lamang si Taguiwalo ang ininsulto ni Sotto kundi lahat ng mga ‘solo parents’ o mga babaing nagkaanak na hindi kasal.,Naungkat sa confirmation hearing ng Senado na si Taguiwalo ay may dalawang anak na babae subalit walang asawa.,Imbes umano na hangaan ni Sotto ang mga solo parent dahil mag-isang itinataguyod ang mga anak –tila panunuya at pang-iinsulto umano ang bansag sa mga ito ng senador.,Ginawa nina De Jesus at Brosas ang nasabing pahayag matapos sabihin ni Sotto sa confirmation hearing ni Taguiwalo sa Commission on Appointment (CA) na ang mga babaing may anak na wala asawa ay “naano lang”.,“The senator clearly went out of bounds, insinuating malice at Taguiwalo who raised her two children as a solo parent, dubbing such as “na-ano”,” giit ng Gabriela.,“Solo parents, including the DSWD secretary should in no way be at the receiving end of such insults,” pagdidiin ng grupo.",,
Preso tinamaan ng heat stroke,,"Dahil sa matinding init ng panahon at sobrang sikip ng kulungan, isang preso ang na-‘heat stroke’ sa loob ng detention cell ng Station Investigation Detective Ma­nagement Branch (SIDMB) ng Pasay­ City Police kahapon.,Sa nga­yon ay ginagamot sa Pasay­ City General Hospital (PCGH) ang inmate na si Arnel Olbido, nasa hustong gulang at may kasong Attempted Arson.,Ayon sa imbestigasyon ng Pasay City Police, naganap ang insidente alas-singko ng hapon sa detention cell ng SIDMB.,Nakatakda nang lu­mabas ng kulungan si Olbido nang bigla itong bumagsak, kung kaya’t kaagad itong inilabas sa mala-sardinas na selda nito.,Kaagad namang dinala ng Pasay City Rescue Team sa naturang pagamutan si Olbido.,Ayon­ kay SIDMB Chief Inspector Rolando Baula, sanhi ng matinding init ng panahon at masikip na kulungan ang dahilan upang atakihin ng heat stroke ang nasabing preso.,Base sa record, si Olbido ay pangatlo­ sa naitalang preso na tinamaan ng heat stroke sa naturang selda.",,
"“P36M sinisiw ni Bongbong, e ako hirap na hirap sa P8M!”",,"Imbes na mainsulto sa nakarating sa kanya na pagmamaliit diumano ng nagpoprotestang si vice presidential candidate Bongbong Marcos sa hirap na pag­likom niya ng cash bond, tila ikinatuwa pa ito ni Vice President Leni Robredo.,Dahil patunay umano ito na hindi nagnakaw ang kanyang esposong si dating alkalde at yumaong Local Government Sec. Jesse Robredo.,“Ito pong mahabang panahong nanungkulan ang asawa ko, pareho din po, mahabang panahon din po nanungkulan ang mga Marcos. Totoo pong wala kaming pambayad — isang pagpapakita na kahit mahabang panahon nanungkulan, hindi nagnakaw ng pera ng bayan,” ani Robredo.,“Ang akin pong tanong, masasabi po ba iyan ni Ginoong Marcos, na hindi nagnakaw ang pamilya niya sa kaban ng bayan? Ang P8 million po hirap na hirap tayo para ibigay, iyong P36 million po ng mga Marcos isang iglap nandiyan na agad. Napakadali po para sa kanila,” ani Robredo.,Subalit sa kabila ng kahirapan umano sa pera ay lalaban umano ito at hindi papayagan na “basta-basta na lang kunin sa kanya ang boses ng taumbayan.”,Muling sinabi ni Rob­redo na kaya napilitan itong tumakbo noong nakaraang eleksyon para harangin ang pagbabalik ng mga Marcos sa palasyo ng Malacañang.,“Pero ang nakakalungkot po, dahil sa paghangad na makabalik muli sa kapangyarihan, ayaw pong tanggapin ang resulta ng eleksyon. Kaya andito po muli tayo ngayong umaga, pinapakipaglaban ulit ang matagal na po nating pinapakipag­laban. Alam po natin ang kasaysayan na pinagdaanan natin, at alam natin na ayaw na natin iyon balikan,” ayon pa kay Robredo.,Inamin pa ng bise presidente na inutang lamang niya ang malaking porsyento sa naturang pera para may maibayad sa deadline ng Korte Suprema na tumatayong Presidential Electoral Tribunal (PET).,Sa hiwalay na pana­yam, ibinunyag ni Atty. Barry Gutierrez, legal adviser ni Robredo, na malaking bahagi ng P8 milyong inisyal na kabayaran sa P15.44M deposito para sa counter-election protest ng kanilang kampo ay hiniram kina Vicente Hao Chin, Pablito Chua at Rafael Bundoc na pawang mga kaanak ng namayapang mister ng bise presidente.",,
Jinggoy kay De Lima: Asa pa ‘u’!,,"Base sa kanyang personal na karanasan, sinabihan ni dating Sen. Jinggoy Estrada si Sen. Leila de Lima na nagsasayang lang ito ng oras sa plano na maghain ng mosyon sa korte upang payagan itong makadalo sa sesyon ng Senado.,Binanggit ito ni Estrada matapos mabalitaan ang plano ni De Lima na maghain ng petisyon sa Muntinlupa Regional Trial Court upang payagan itong makadalo sa sesyon ng Senado.,Ayon sa dating senador, minsan na rin niya itong ginawa bago matapos ang kanyang termino noong 2016 subalit hindi siya pinayagan ng Sandiganbayan na siyang dumidinig ng kanyang kaso.,“Nais ko lang ipaalam sa iyo, kung natatandaan mo pa, na ako rin ay gustong dumalo sa mga sesyon sa Senado noong bago n’yo lang ako ipinakulong. Naghain ako ng mosyon sa Sandiganbayan ngunit hindi ako pinagbigyan na makadalo sa huling araw ng sesyon ng Senado upang magpaalam sa aking mga kababayan at kasamahan sa Senado,” paglalahad ni Estrada sa kanyang Facebook account.,“Just an unsolicited advice to you Madam Leila, I don’t think you should push through with your plan of filing a motion before the court for you to attend the Senate sessions. That will prove to be an exercise in futility,” payo ni Estrada.",,
Impeach VP Leni ‘nahilaw’,,"Walang impeachment complaint na naisampa kahapon laban kay Vice President Leni Robredo dahil walang kongresista na nag-endorso sa reklamo.,Noong Lunes pa lamang ay nag-anunsyo na ang grupong “Impeach Leni Movement” na maghahain na ang mga ito ng impeachment complaint laban kay Robredo sa Kamara.,Base sa advisory, ala-una kahapon ito gagawin ng grupo ni Atty. Bruce Rivera sa House secretary gene­ral’s office kaya dumagsa ang mga kagawad ng media para sa coverage.,Gayunpaman, nag-alisan ang media dahil matapos ang isang oras ay nakatanggap ang mga ito ng abiso na alas-dos ng hapon pa maihahain ang impeachment complaint subalit wala pa rin ang grupo nina Rivera.,Pasado alas-kuwatro na ng hapon nang duma­ting sa media office ang grupo ni Rivera na wala pang naihahaing impeachment complaint laban kay Robredo.,Inamin ni Rivera na nagbigay na ito ng kopya ng impeachment complaint sa isang kongresista na inaasahan nilang mag-eendorso sa kanilang reklamo dahil “same side umano nila” ang hindi pinangalanang mambabatas.,Lumutang ang pa­ngalan ni PBA partylist Rep. Jericho Nograles sa mag-eendorso umano sa impeachment complaint nina Rivera laban kay Robredo subalit agad na itinanggi ng kongresista.,“It’s not true. I’m actually shocked that my name is being dragged into this but I have nothing to do with any impeachment complaint,” ayon sa statement ni Nograles.,Base sa patakaran sa paghahain ng impeachment complaint, ibabalik lang ng secretary general ng Kamara sa complainant ang kanilang reklamo kapag walang kahit isang miyembro ng Kapulu­ngan ang mag-eendorso.",,
"Ospital inararo, 13 pasyente nadale",,"Aabot sa 13-katao ang sugatan makaraang araruhin ng isang kotse ang isang ospital sa Oita Prefecture sa bansang Japan.,Sa ulat ng Xinhua, nangyari ang trahedya dakong alas-10:45 ng umaga nang araruhin ng isang kotse ang harapan ng Oita Nakamura Hospital na matatagpuan sa silangan ng Oita prefectural office sa timog-kanluran ng nasabing bansa.,Base sa pahayag ng ilang saksi, nagulat na lamang ang mga empleyado sa nasabing ospital nang biglang humarurot ang isang kotse at tuluy-tuloy na pumasok dito at sinagasaan ang mga nasa loob ng ospital.,Nang tingnan kung sino ang nagmamaneho ng kotse ay natuklasan na sakay nito ang isang 70-anyos na babae na nagtamo rin ng minor injury.,Patuloy ang isinasagawang imbestigasyon ng mga awtoridad kung ano ang dahilan ng pag-araro ng ­kotse sa ospital.",,
"Sec. Lopez, ni-reject ng CA",,"Ibinasura ng Environment and Natural Resources Committee ng Commission on Appointmens (CA) ang kumpirmasyon sa appointment ni Environment and Natural Resources Sec. Gina Lopez.,Ayon sa pinuno ng komite na si Sen. Manny Pacquiao, hindi umabot ng 13 ang bumoto pabor kay Lopez para makumpirma sa makapangyarihang CA.,Maliban kay Pacquiao, naghayag din ng kalungkutan sina Sen. Loren Legarda, Sen. Kiko Pangilinan at Sen. JV Ejercito sa pagkakabasura sa appointment ni Lopez.,Hindi naman naitago ni Lopez ang pagkadismaya sa CA.,Iginiit  ng kalihim na nanaig ang ‘business interest’ sa pagboto ng mga senador sa kanyang appointment.,Sa kabila nito, nagpasalamat ang kalihim sa mga senador na sumuporta sa kanya na tinawag niyang kaisa ng kanyang adbokasiya na pangalagaan ang kalikasan.,Sinabi ni Lopez na base sa nakuha niyang impormasyon, labing-anim na miyembro ng CA ang bumoto ng ‘no’ sa kanyang confirmation at walo ang pumabor sa kanya.,“I laud the senators and all congressmen that have voted according to their conscience,” wika ni Lopez.",,
CHOP-CHOP NA TREN!,,"Malaki ang suspetsa ni Sen. Grace Poe na kaya hindi mapakinabangan ang 48 bagong bagon ng Metro Rail Transit-3 (MRT-3) ay dahil sa hindi ito nabili ng buo kundi chop-chop lamang.,Napag-alaman ni Poe, chair ng Senate committee on public service, na ang kaha lamang ang nanggaling mismo sa Dalian Locomotive and Rolling Stock Company ng China habang ang ibang parte ay inorder naman ng Department of Transportation (DOTr) sa iba’t ibang bansa.,“Ang ginawa po nila inorder nila ‘yung Dalian na, mismong kaha ba o ‘yung mismong bagon, ‘yun pong bagon ng train, inorder nila sa Dalian na walang experience, ga­ling China. ‘Yung makina sa Germany nila inorder. ‘Yung signaling system, ‘yung mismong magpi-prevent ng bungguan niyan, sa South Korea naman nila inorder,” pag­lalahad ni Poe.,“`Yan dapat talaga ang itawag diyan, chop-chop… sapagkat ‘yun nga, iba’t ibang lugar ang pinagkuhanan niyan,” anang senadora.,Wala pang ideya si Poe kung may kumita sa P3.8 bilyong transaksyon sa pagbili ng mga bagong bagon ng MRT pero siguradong may mananagot dito kung tuluyan nang hindi ito mapapakinaba­ngan dahil sa depekto.,“Kung kumita, may kumita man dyan o wala, may kapabayaan dyan sigurado. May kapabayaan at may dapat mana­got kung hindi natin magagamit ‘yung mga train na ‘yon,” ani Poe.,Isa sa sinisisi ni Poe ay si dating Transportation Sec. Joseph Emilio Abaya dahil sa inaprobahan niya ang pagbili ng 48 bagon ng MRT subalit hindi naman mapakinabangan ngayon ng publiko dahil sa depek­to sa signaling system.",,
"Pangulong Duterte, naghahanap ng ipapalit kay Lopez",,"Tanggap ng Palasyo ng Malacañang ang naging desisyon ng Commission on Appointment (CA) na ibasura sa pangatlo at huling pagkakataon ang appointment ni Environment Secretary Gina Lopez.,“It’s a democratic process and we respect their decision and so we would like just to say at this stage we will leave it at that,” pahayag ni Presidential Spokesperson Ernesto Abella.,“Secretary Lopez had served the Department of Environment and Natural Resources (DENR) well.  She had profound insight into the deep damage of the Philippine ecological system caused by the mining industry and came up with innovative solutions to the socio-economic conditions of the affected communities,”dagdag pa nito.,Ayon kay Abella, naghahanap na ngayon ang Malacañang ng puwedeng ipalit kay Lopez sa DENR upang hindi mabalam ang mga programa at proyekto ng kagawaran.,“As far as we know that is the third and the last try…That’s a possibility (pagtalaga kay Lopez sa ibang posisyon) but we don’t know yet….The President is attending to the possible replacement,” ani Abella.",,
"Kaaway ng kalikasan, piyesta sa Lopez out",,"Ipinagluksa ng ilang kongresista ang pag-reject ng makapangyarihang Commission on Appointment (CA) sa appointment ni Environment Secretary Gina Lopez.,Nangangamba si Bayan Muna party-list Rep. Carlos Zarate na magpi-piyesta na naman ang mga plunderer sa kalikasan dahil sa pag-alis ni Lopez sa Department of Environment and Natural Resources (DENR).,“This is certainly a blow in the fight against the plunder of our natural resources and protection of our environment,” ani Zarate.,Nanawagan din ang kongresista kay Pangulong Rodrigo Duterte na maghanap ng katulad ni Lopez na handang makipaglaban sa mga destructive mining at corporate greed.,“We lost a staunch protector of the environment in government. I look forward to seeing Ms. Lopez lead civil society in safeguarding the nation’s environment and natural resources,” ito naman ang reaksyon Kabayan party-list Rep. Harry Roque.,Para naman kay Akbayan party-list Rep. Tom Villarin, pinakamalungkot na araw para sa kalikasan ang nangyari itong Miyerkules sa CA dahil nawala ang taong nagtatanggol sa kalikasan na inaabuso ng mining companies.,“For the past few months, we saw her unparalleled passion, commitment, and will to do what she thought was right, only to be downtrodden by vested business interests that pervade from within the rotten core of this government,” giit ni Villarin.,Hinamon din ni Anakpawis party-list Rep. Ariel Casilao si Duterte na tuparin nito ang kaniyang pangako na babaliktarin ang desisyon ng CA kapag ni-reject ang appointment ng kalihim.,“Now is the time to hold President Duterte true to his word: Reverse the decision and rally behind Gina Lopez for DENR Secretary,” ani Casilao.",,
Gutom na Pinoy nasa 2.7M pa,,"Nasa 11.9 percent o katumbas ng 2.7 milyong Pinoy pa ang nakararanas ng gutom sa bansa, base sa survey ng Social Weather Satation (SWS) ngayong first quartet ng 2017.,Mas mababa na ang hunger rate nitong unang bahagi ng 2017, kumpara sa naitalang hunger rate noong fourth quarter ng 2016 na pumalo sa 13.9% o 3.1M pamilyang Pinoy ang nakaranas ng pagkagutom.,Sa kahalintulad ding panahon noong nakaraang taon (2016’s first quarter), pumalo sa 13.7% ang nakaranas ng hunger.,“The 2017-first quarter poll also found declines in hunger among the “self-rated poor” and the “self-rated non-poor”, the “self-rated food poor”, and “self-rated food non-poor”,”ayon sa SWS survey.,Ang mga nagsabing self-rated poor ay bumaba sa 17.1% mula sa dating 21%.,Ang hunger naman sa self-rated food-poor ay nag-improve ng 4.2 points at naging 20.7 porsiyento.,Binigyang-diin sa SWS survey na ang hunger rate sa hanay ng self-rated food-poor  ay laging mas mataas kumpara sa  kagutumang dinaranas ng “self-rated poor”.,Lumabas din sa survey na ang antas ng “moderate hunger” at “severe hunger” ay nag-improve sa unang quarter ng taon.",,
Binata todas sa heat stroke,,"Pinaniniwalaang heat stroke ang dahilan ng pagkamatay ng isang 29-an­yos na binatang bakasyunista matapos na bigla na lang matumba habang naglala­ro ng basketball sa kainitan ng panahon kamakalawa ng umaga sa bayan ng Matnog, Sorsogon.,Nakuha pa sanang isu­god sa Matnog Community Hospital subalit idineklara itong dead-on-arri­val ng sumuring doctor ang biktimang si Francis Silvia, call center agent at kasaluku­yang nagbabakasyon lang sa nabatid na bayan.,Base sa ulat ng Matnog Municipal Police Station (MPS), kasalukuyang nagbabakasyon ang biktima kasama ang mga kaibigan sa beach resort sa Barangay Calin­taan nang maisipan na maglaro ng basketball sa kainitan ng araw pa­sado alas-10:00 ng umaga.,Habang nasa kalagitnaan ng laro ay big­la na lang natumba ang biktima dahilan upang agad itong isugod sa nasabing pagamutan at idineklara itong dead-on-arrival.",,
