Trending si Panelo sa ‘illegal parking’,C,"Kinuyog ng netizens si incoming Presidential Spokesman Salvador Panelo kaugnay ng ginawa niyang pag-park umano sa isang no-parking zone sa Greenhills Shopping Center sa San Juan.,Ayon sa nag-trending na isyu sa social media partikular sa Facebook, isang nakilalang Clarisse Evangelista ang nag-post kaugnay sa pagiging abusado umano ni Panelo, bago pa man makaupo sa pwesto si incoming President Rodrigo Duterte.,Ayon sa FB account ni Evangelista, ipinarada ni Panelo ang kanyang kotse na Mercedes Benz sa tapat ng Mercury Drug Store at Tropical Hut sa Greenhills na isang no-parking zone.,Sinita umano ito ng guwardiya sa lugar subalit hindi nagpatinag si Panelo at patuloy na ipinarada ang kanyang kotse at saka bumaba at bumili sa Mercury Drug store.,Gayunman, mabilis naman dumipensa si Pane­lo at sinabing nagpaalam siya sa guwardiya bago siya nag-park sa lugar.,Ayon kay Panelo, ipinagpaalam niya ito sa security guard bago siya pumarada dahil saglit lang siyang nanatili doon.,Pumayag naman umano ang guwardia at ito pa ang nagsabi sa kaniya na doon iparada ang sasakyan upang makita daw nila palagi ang kanyang sasakyan habang nasa loob ng botika.,Samantala, nag-abot ng advise si Buhay Partylist Rep. Lito Atienza sa mga opisyal ng papasok na administrasyong Duterte na mag-doble ingat o maging ‘extra careful’ sa inaasal o ineeksena partikular na sa mga pampublikong lugar.,Ayon kay Atienza, kung totoo ang alegasyon ng FB user, may mali sa ginawa ni Panelo.,“Mali si Panelo roon…All his (Duterte) people should be careful from now on they are not carrying their own identity but that of President Rody Duterte”.",,
TINDIG-BALAHIBO!,C,"Nakakarindi ang alingawngaw ng kiriring ng mga telepono sa loob ng gay club. Tawag ito ng nag-aalalang pamilya sa mga biktima ng “mass shooting”.,Hatid nito ay kawalang pag-asa na may buhay pa sa mga biktima. May isa namang nakapag-text pa sa kanyang ina ng mga katagang, “I’m going to die.” Ilan lamang ito sa mga makatindig-balahibong kwento sa karumal-dumal na carnage sa Orlando, Florida, USA.,Nabalot ng iba’t ibang reaksyon ang nangyaring madugong trahedya sa isang gay club sa Orlando, Florida, USA na ikinasawi ng mahigit 53-katao at ikinasugat na 50 iba pa.,Ayon sa ulat, labis ang pagkalungkot ng maraming Amerikano sa nasabing pangyayari kung saan bumuhos ang simpatiya ng mga ito sa mga nasawi at nasugatan.,Isa sa labis na nagpapahirap sa mga awtoridad na nagsasagawa ng imbestigasyon sa nasabing pamamaril ay ang kaliwa’t kanang pagtunog ng mga mobile cellphones ng mga biktima.,Naging mabigat ang damdamin ng mga imbestigador nang isa-isang kinuha ang mga cell phones ng mga nakahandusay na labi ng mga biktima habang tumutunog mula sa tawag sa pamilya at mga kaibigan ng mga ito.,“Investigators were forced to ‘tune out’ sound of ringing phones coming from bodies strewn about the scene of the massacre,” ayon sa ulat ng CNN.,Inaalam ng mga awtoridad kung nagpaparamdam ang mga nasawing mga biktima kung kaya’t tumutunog ang cell phones ng mga ito.,Isa sa mga biktima ang nag-text sa ina nito na nagsabing, “I’m going to die”. He has us, and he’s in here with us,” dahil sa walang habas na pamamaril ng suspek na si Omar Mateen, 29-anyos, sa mga party goers sa gay nightclub.,Sinasabing maraming cell phone ng mga nasawing biktima ang patuloy na tumutunog sa loob ng Pulse Night Club habang isinasagawa ang imbestigasyon sa naturang trahedya.,Ayon sa isa sa mga nakaligtas na kinilalang si Christopher Hanson, dakong alas-dos ng madaling-araw habang nasa kainitan na ang party, na malakas ang tugtog, rhythmic sounds na bahagi ng music hanggang sa makarinig ng maraming putok ng baril.,“I just saw bodies going down and I was ordering a drink at the bar. I fell down. I crawled out. People were trying to escape out the back,” kwento nito sa CNN, at sinabing hindi nito nakita ang bumaril.,“When I got across the street, there were people, blood everywhere.”,“It was like complete chaos. If I can relate it to anything, I would say it was like a scene out of a movie,” ayon naman kay Janiel Gonzalez.,“People were screaming ‘Help me, help me, I’m trapped’. And people were getting trampled.,There was no clear exit sign at the club, so we didn’t know which door to take or where to go.”,Samantala, nagpapatuloy sa pakikipag-ugnayan ang Department of Foreign Affairs (DFA) sa Filipino community sa Orlando, Florida upang alamin kung may Filipino na nadamay sa nangyaring walang habas na pamamaril sa isang gay club.,Ayon kay DFA spokesman Charles Jose, sa kasalukuyan ay nakikipag-ugnayan pa rin ang tauhan ng Philippine embassy sa Washington sa mga US authorities upang alamin kung may Filipino na nadamay sa mga nasabing trahedya.,Aniya, di pa naglalabas ng mga pangalan ang awtoridad sa mga nasawi o nasugatan sa pamamaril para makumpirma kung may nadamay na mga Filipino sa naturang pamamaril.,Problema ng DFA, ay wala pang eksaktong bilang ng mga Filipino sa Florida kung kaya’t inaalam na nito sa Filipino community dito kung may nadamay na mga Pinoy sa trahedya.,Nagdeklara na rin ng state of emergency ang estado ng Florida matapos ang terror attack.,Nag-alay ng moment of silence ang buong Estados Unidos para sa mga biktima. Iniutos ni U.S. President Barack Obama ang paglagay sa half staff ng mga bandila bilang pagluluksa.,Ayon kay Obama, terror attack at hate crime ang nangyari sa gay nightclub na nangyari ganap na alas-dos ng madaling-araw nang pasukin ng suspek na si Mateen ang nightclub bitbit ang assault rifle at pistol at walang habas itong namaril.,Bago ang pamamaril, tumawag si Mateen sa 911 at nagpahayag ng suporta sa teroristang Islamic State of Iraq and Syria (ISIS) at binanggit ang mga suspek sa Boston Marathon bombing.,Ayon naman sa ISIS, isang fighter daw nila ang responsable sa Orlando attack. Tumagal ng tatlong-oras ang standoff kung saan hostage ng suspek ang mga tao sa loob ng club bago puwersahang napasok ng mga pulis ang club at napatay ng mga awtoridad ang suspek.,Kasabay nito, kinondena ng International community ang pag-atake sa gay night club kabilang dito si Pope Francis.",,
Orlando killer ‘closet gay’,C,"Ibinulgar ng ilang nakakakilala kay Orlando mass shooting suspect Omar Mateen na isa itong bading at gumagamit ng mga gay dating sites bago isinagawa ang madugong krimen.,Sa ulat, isang dating kaklase ni Mateen na tumangging magpakilala na madalas na tumatambay sa mga gay nightclubs matapos ang klase ng mga ito sa Indian River Community College Police Academy maliban pa sa minsan na rin umanong niyayang mag-date ang mga ito.,Subalit nagawa umanong itago ni Mateen ang tunay na seksuwalidad nito sa maraming tao.,“We went to a few gay bars with him, and I was not out at the time, so I declined his offer,” ayon sa dating kaklase ni Mateen sa ulat ng AJC.com.,Sa hiwalay namang ulat ng The Telegraph at Washington Post, isa pang kaklase ni Mateen ang madalas na gumagamit ng West on Jack’d, isang dating site para sa mga bading.,Isa pang lalaki na si Kevin West, na regular sa Pulse gay nightclub, ang umamin na minsan na ring niyaya ito ni Mateen sa nasabing dating app.",,
"Naaksidente, kulong  sa shabu",C," — Kamalasan ang sinapit ng isang 33-anyos na lalaki makaraang aksidenteng makabundol ng nakaparadang SUV ang minamanehong motorsiklo ay saka sumambulat ang itinatago nitong sachet ng hinihinalang shabu noong Biyernes ng hapon sa kahabaan ng Maharlika Highway sakop ng Brgy. Diversion sa bayang ito.,Sa ulat ni P/Sr. Inspector Domingo Resma Jr. sa tanggapan ni Mayor Puroy Nagaño nakilala ang biktima na si Carlito Nerit Pa­nganiban, residente ng Brgy. Maburak, Gapan City.,Lumitaw sa imbestigasyon ni PO2 Giovani Peñamante na dakong alas-12:15 ng hapon minamaneho ni Panga­niban ang kaniyang motorsiklo patungong bayan­ ng Santa Rosa nang mabundol nito ang nakaparadang XLT pick-up (AVA-9860) sa Brgy. Mambangnan, San Leonar­do.,Sa tulin ng takbo ng motorsiklo ay tumimbuwang si Panga­niban at kaagad na sinaklolohan ng mga nakasaksi, kasama ang mga naka-duty na pulis.",,
"Sa takot kay Duterte…Drug users sa S. Cotabato, isa isang nagsisuko",C," –– Hindi pa man nakakaupo si President-elect Rodrigo Duterte ay sunud-sunod na ang pagsuko sa pulisya sa South Cotabato ng mga taong gumagamit ng ilegal na droga.,Ayon sa pulisya sa bayan ng Surallah ay uma­bot na sa 45 ang mga sumuko, kabilang ang dalawang menor-de-edad.,Karamihan ay kasama ang kanilang pamilya ng sumuko at nangakong hindi na muling gagamit ng droga.,Takot umanong ma­ging target sila hg anti-illegal drug campaign ng pulisya at pamahalaang Duterte.,Ito rin ang sinabi ni Duterte sa mga gumagamit ng droga na sumuko na lamang at magbago ng kanilang masamang bisyo at gawain.,Hinimok rin ni Duterte ang mga sibilyan na tumulong sa kampanya kontra droga at ang paglulunsad ng pulisya ng Opplan Tok-Hang (Tuktok-Hangyo) na kung saan ay iisaisahin ng mga parak na puntahan ang mga bahay ng mga drug users upang pakiusapan silang tumigil sa masamang gawain at kung hindi ay ikukulong sila.,Sa Davao City ay ilang mga drug pushers na ang napatay matapos na sila’y manlaban umano sa pulis­ya.",,
Bangkay ng dayuhan natagpuan sa Batangas beach,C,"Isang hindi pa nakikilalang bangkay ng foreign natio­nal ang nadiskubre ng dalawang katao, habang hinahampas ng alon sa baybaying dagat ng Brgy. Talisay, Calatagan, Batangas, dakong alas-dos ng hapon kamakalawa.,Napag-alaman sa himpilan ng Calatagan Municipal Police Station, inimpormahan sila ni Bantay Dagat Chairman Rodrigo De Jesus, kasunod ng pagkakadiskubre nina alyas Labuyo at Junjun, sa nasabing bangkay na hinihinalang mula sa lahi ng mga taga gitnang silangan (middle east).,Naniniwala ang pulisya na hindi pagkalunod ang ikinamatay ng dayuhan dahil may nakuhang isang basyo ng cal. 45 ang SOCO team may 12-metro ang layo sa bangkay.,Ito ay may taas na 5’6 at tinatayang nasa pagitan ng edad 35-40-anyos ang biktimang nakasuot ng asul na kamiseta, checkered na shortpants at rubber shoes.",,
"Empleyado ng Manila City Hall, kulong sa graft",C,"Hinatulang makulong ng hanggang 18 taon matapos mapatunayang guilty sa kasong malversation at walong taon para sa kasong graft ang isang empleyado ng   lokal na pamahalaan ng lungsod ng Maynila dahilan sa cash shortage na umaabot sa halagang P172,570.,Hinatulang guilty ng Manila Regional Trial Court (Branch 22) sa kasong Malversation of Public Funds at paglabag sa  Section 3(e) ng Anti-Graft and Corrupt Practices Act  (Republic Act No. 3019) si Vilma Ibay ng Manila Veterinary Inspection Board bunsod ng kulang na slaughter fee collections mula sa Blumentritt Public Market.,Ayon sa Tanggapan ng Ombudsmanm si Ibay ay nasentensiyahan na makulong ng  10 hanggang 18 taon para sa kasong Malversation at walong taon naman sa paglabag sa R.A. No. 3019.,Pinagbabayad din si Ibay ng multang  P172,570.00.",,
Misis todas sa saksak ni Mister  ,C,"Patay ang isang 48-anyos na ginang makaraang ito ay masaksak ng kanyang mister habang sila ay nag-aaway sa kanilang tahanan sa Brgy. San Jose, Rodriguez, Rizal kamakalawa ng umaga.,Kinilala ni Supt. Resty Damaso, hepe ng pulisya, ang biktima na si Susan Luñeza habang ang suspek naman ay ang mister nito na si Leo Luñeza.,Batay sa imbestigasyon ng Rod­riguez Police, bandang alas-sais ng umaga, nagising na lang umano ang 16-anyos na anak ng mag-asawa na nagsisigawan na ang dalawa.,Naging marahas ang pag-aaway ng mag-asawa hanggang sa humantong sa pagbubuno ng mga ito.,Tinangka umanong awatin ng anak ang mga magulang subalit biglang nahagip ng ama ang kutsilyo at inundayan ng isang saksak ang misis na tinamaan sa leeg.,Mabilis na isinugod sa ospital ang biktima subalit ideneklara na itong patay ng doktor.,Nakatawag naman agad ng pulis ang mga kapitbahay at naaresto ang suspek na ngayon ay sasampahan ng kasong parricide.",,
Pugot sa bihag ng Sayyaf ngayon?,C," — Nagbanta ang rebeldeng grupong Abu Sayyaf na pupugutan ang isang dahuyang bihag ngayong araw kung wala silang matatanggap na ransom para sa kalayaan ng 2 kasamahan ng Canadian na si John Ridsdel na sina Robert Hall at Norwegian Kjartan Sekkingstad.,Humihingi ito ng P300 milyon para sa bawat isang bihag.,Noong 2009 ay nagdeklara si dating Sulu Gov. Sakur Tan ng state of emergency sa lalawigan upang tutukan ang kidnappings at terorismong dala ng Abu Sayyaf.,Walang magaganap na peace talks ang pamahalaang Duterte sa ISIS-linked Abu Sayyaf at ito ay kinumpirma ni inco­ming peace adviser Jesus Dureza.,Bago lumipad patu­ngong Oslo si Dureza para sa preliminary talks sa mga communist rebels sa pagbubukas ng peace negotiations, ay tuluyang ng ibinasura nito ang anumang pag-uusap sa Abu Sayyaf at sinabing “It has to face the full force of the law for their terrorism and criminal acts.”,Ibinunyag pa ni Dureza na direkta siyang nakipag-negosasyon sa Abu Sayyaf upang maisalba ang dinukot na kaibigan na si Canadian John Ridsdel na kabilang sa mga dinukot sa Samal Island sa Davao Oriental provin­ce noong nakaraang taon, ngunit pinugutan rin ng ulo ang dayuhan matapos na mabigo ang pamilya nitong magbayad ng ransom.,“I have even directly negotiated with the ASG just recently to seek the release of my friend John Ridsdel whom they never­theless beheaded as the families could not raise the demanded ransom amount, but negotiating with them in the context of what we are doing with the Bangsamoro and the CPP-NPA-NDFP is definitely not the way forward,” ani Dureza.,Naunang sinabi ni President-elect Rodrigo Duterte na posibleng magde-deklara ito ng martial law sa Sulu at Basilan, na kabilang sa magulong Autonomous Region in Muslim Mindanao (ARMM)na kung saan aktibo ang Abu Sayyaf. Dapat na umanong sumuko ang Abu Sayyaf.,Nadakip kahapon ng militar at pulisya ang isang miyembro ng Abu Sayyaf na sabit umano sa kidnapping ni ex-Italian priest Rolando del Torchio matapos ng pinagsanib na operasyon sa bayan ng Naga sa Zamboanga Sibugay.,Kinumpira rin ito ni Army Maj. Filemon Tan, ang spokesman ng Western Mindanao Command, at kinilala ang suspek na si Abner Mulok alias Kumander Red Eye. Nabatid na natunton ng security forces ang taguan ni Mulok sa Barangay Kaliantana at agad naman itong nadakip.,Tauhan umano ni Abu Sayyaf sub-leader Idang Susukan sa Sulu si Mulok at siyang nagsisilbing ‘spotter’ sa mga probable kidnap victims sa Zamboanga region.,“Mulok has a direct link to Abu Sayyaf sub-leader Idang Susukan and is allegedly being utilized by the Sulu-based Abu Sayyaf in many kidnapping operations in Zamboanga Peninsula. The subject was arrested by the military and police by virtue of a warrant of arrest for the kidnapping of Italian former priest, Rolando del Torchio,” ni Tan.",,
12 patay sa suicide bombers,C,"Umakyat na sa 12-katao ang nasawi habang marami pa ang sugatan dahil sa naganap na magkasunod na suicide bombing sa Damascus, Syria.,Ayon sa ulat, tinarget ng mga miyembro ng Sunni IS group ang Shia Shrine kung saan dalawang suspek ay nakasuot ng explosive belts habang ang isa ay nagmaneho ng car bomb.,Maliban sa 12 namatay ay mahigit na 55-katao pa ang nasugatan na karamihan ay nasa maselang kondis­yon.,Dahil din sa mga pagsabog ay nagkaroon ng malalaking sunog at maraming establisimi­yento ang nawasak dahil sa lakas na impact.",,
"3 plantasyon ng marijuana, sinilaban",C,"Tatlong plantation sites ng marijuana ang nilusob ng mga awtoridad sa Barangay ­Loccong, Tinglayan, Kalinga na nagresulta sa pagbunot ng may 6,000 piraso ng puno ng marijuana.,Sa ulat ng Police Regional Office-Cordillera,­ ang mga binunot at sinu­nog na puno ng marijuana ay tinatayang may halagang P5.18 milyon.,Sa Sitio Balete ay umabot sa 6,000 puno na nagkakahalaga ng P1.2 milyon ang binunot at sinunog habang aabot sa 10,000 piraso ng marijuana seedlings na nagka­kahalaga ng P400,000 ang sinilaban din.,Sa Sitio Chalog ay aabot naman sa 3,500 na piraso ng marijuana plants ang sinira ng pulisya na nagkakahalaga ng P700,000.,Aabot naman sa 14,400 piraso ng marijuana plants ang sinira sa Sitio Challet na tinatayang nagkakahalaga ng P2.88 milyon.,Sa kabuuan ay aabot sa 23,900 ang fully grown marijuana plants at 10,000 na piraso ng marijuana seedlings ang binunot at sinunog ng mga pulis sa naturang lugar.,Gayunman, sa ­kabila nito, bigo ang mga awtoridad na maaresto ang mga namamahala ng sina­lakay na plantation.",,
3-taong nagutom sa Saudi,C," “Pinabayaan kami ng gobyerno doon hindi kami tinulungan…tatlong taong kaming nakaranas ng gutom at walang sahod”,Ito ang paghihinagpis na pahayag kahapon ng isa sa limang manggagawang Filipino na dumating sa bansa mula sa Saudi Arabia.,Si Arturo Layson, 59-anyos, isang gene­ral foreman piping ng Mohammad Al Mojil Group, may dalawang anak at naninirahan sa Santan St. Bernabe Subd. National Road, Limay, Bataan ay dumating sa bansa noong Marso 3 nang taong kasalukuyan mula sa Dammam, Saudi Arabia.,Kuwento ni Mang Arturo, taong 2006 pa siya nag-umpisang mag-abroad sa Saudi na namasukan sa kumpanyang MMG bilang foreman na halos sampung taong siyang naglingkod dito.,Nasa 2,300 Riyal na katumbas ng Philippine money ay aabot sa P25,000 kada buwan ang kanyang suweldo na kung saan naman buo niya itong naipapadala sa kanyang pamilya.,“Masaya naman po ako sa trabaho ko at ang aking pamilya dahil halos linggo linggo naman ay nakakausap ko ang aking asawa at mga anak at napapadala ko ng buo ang aking suweldo,” ani ni Mang Arturo.,Subalit makalipas ang ilang taon, Nobyembre 2013 ay biglang nagbago ang lahat nang sila ay madismaya na kung saan unti- unti na silang hindi pinapasuweldo ng kanilang kumpanya.,Nagtiyaga pa rin siyang magtrabaho bilang foreman sa nasabing kumpanya dahil sa pag-aakala niya na sa umpisa lamang ito mangyayari sa kanya na hindi sila pinasahod ng may ari ng kumpanya.,Ngunit makalipas ang ilang buwan ay nagtuluy- tuloy na hindi na sila pinasuweldo hanggang sa kasalukuyan taon hanggang sa tuluyan na siyang nawalan ng trabaho maging ang kanyang mga kasamahan.,Dahil sa wala silang pera at walang ‘iqama’ o residence certificate at exit visa para makaalis sila sa kumpanya ay nanatili sila sa isang malaking barracks kung saan sila naghihintay na mabayaran sila sa ilang taon na hindi pagpapasweldo sa kanila.,“Hindi po kami makalabas para bumili ng pagkain dahil huhulihin po kami ng mga pulis na nagbabantay sa labas dahil wala kaming iqama kayat nagtiis na lamang po ako sa loob ng barracks” ani Mang Arturo.,Aniya sa oras na luma­bas sila at maglakad sa kalye ay huhulihin sila ng pulis at ikukulong ng limang buwan at magmumulta pa ng 100 riyals.,Pahayag pa nito na binibigyan naman sila ng pagkain ng management ng MMG subalit hindi ito makain na para ng pagkaing baboy.,“Upang mabuhay ako araw, tanghali at gabi puro tinapay at noodles lamang ang kinakain ko doon magkalaman lamang ang tiyan ko, ” kwento pa nito.,Makalipas ang dalawang taon nagkasakit si Mang Arturo. Nagkaroon ng pagbabara ang ugat sa kanyang puso na dahilan para manghina ang kanyang pangangatawan.,Dito na siya nanga­yayat at halos wala din siyang makain at mai­nom na gamot. ",,
Dutch national kinasuhan ng adultery,C,"Arestado ang isang babaeng Dutch ­matapos sampahan ng kasong adultery sa bansang ­Qatar.,Ayon sa ulat, nagulat na lamang ang nasabing turista nang biglang arestuhin ng mga awtoridad matapos suma­ilalim sa imbestigasyon sa reklamo­ nitong biktima ito ng panggagahasa.,Sa pahayag nito, nagi­sing na lamang ito sa isang hotel sa Doha kasama ang isang lalaki matapos malasing sa alak at droga kung saan sinabi nitong ginahasa ito ng huli.,Subalit nang imbestigahan ay natuklasan na nilabag nito ang batas dahil sa pakikipagtalik sa labas ng kasal.,Dahil dito pinigilang makalabas ng nasabing bansa ang babae habang isinasagawa ang pagdi­nig sa kaso nito.",,
Preso inatake sa selda,C,"Nasawi ang isang 48-anyos na preso matapos isugod sa Justice Jose Abad Santos General Hospital matapos makaramdam ng pagsusuka at pagkahilo habang nakadetine sa selda ng Manila Police District-Police Station 2, kamakalawa ng umaga sa Maynila.,Sa imbestigasyon ni PO3 Alonzo Layugan,ng Manila Police District-homicide section (MPD-hs) ‘acute cardio respiratory fai­lure’at ‘substance intoxication’ ang ikinamatay ng biktimang si Hilario Eldorado,taga 2046 Lualhati St. Tondo, Maynila.,Nabatid na dakong alas 9:20 ng umaga nang idineklarang patay ng mga doctor sa JJASGH, ang biktima.,Nalaman na naaresto ang biktima noong Mayo 28, ng mga pulis sa MPD-PS2 at isinailalim sa inquest proceedings ang biktima sa kasong paglabag sa Republic Act 9165 at RA 10691 kilala bilang Comprehensive Firearms and Ammunition Act.,Noong Hunyo 10 ng gabi ay nakaramdam ito ng pagkahilo at nagsuka dahilan para pumayag ang jailer na si PO3 Jess Delos Santos na madala ito sa pagamutan.,Unang dinala ang biktima sa Gat Andres Bonifacio Memorial Medical Center (GAMBC) at dahil sa kakulangan ng pasilidad ay inilipat ito sa Mary Johnston Hospital para isailalim sa CT scan pero dahil sa kawalan ng pera ng pamilya nito na pambayad sa hospital, kaya inilipat ito sa JJASGH pero kinaumagahan ay binawian rin ng buhay.",,
"Magdyowang tulak-bugaw, dinakma sa Bulacan",C,"Limang katao kabilang ang isang mag-asawang wanted sa droga at pambubugaw ng mga babae ang dinakip ng Plaridel police makaraang salakayin ang kanilang tirahan na ginagawang drug at prostitution den at makumpiskahan ng droga at shabu paraphernalias sa Marygrace Subdivision,Barangay Sto.Nino,Plaridel,Bulacan kamakalawa.,Kinilala ni P/Supt.Andrew M. Aguirre,Plaridel police chief,ang naarestong sina Reivi Talingdan y Surio,34,kanyang misis na si Maria Talingdan y Aquino,36, kapwa ng Lot 1,Block 1, Hope St.,Marygrace Subdivision, Barangay Sto.Nino, Plaridel; Diane Paye Enriquez, 23, dalaga, entertainer, ng Barangay Sipat,Plaridel;Grace Tarrayo,22,ng Barangay Liciada,Bustos at Ronalyn Roberto, 36 ng Planas st, Gagagalangin,Tondo, Manila.,Nakuha sa raid ang dalawang medium size na pakete ng shabu na may timbang na walong gramo, ilang walang laman ng pakete ng shabu residue,mga drug paraphernalias at container na may lamang 22 piraso ng aluminium foil strip kungsaan sinampahan na ng kasong kriminal ang mga naarestong mag-asawa at tatlong babaeng ibinubugaw ng mag-asawa.",,
"Negosyante nagwala, inaresto",C,"Inaresto ng mga security aide ng isang mayor, ang isang negosyante matapos umanong magwala at mamaril sa kanilang lugar kamakalawa ng gabi sa Muntinlupa City.,Sa selda ang bagsak ng suspek na nakilalang si Dindo Aguilar, 49, may asawa, nakatira sa no. 437 Mangga St., Lakeview Homes, Brgy. Putatan ng naturang lungsod.,Nahaharap ngayon sa kasong ‘Illegal Discharge of Firearm and Qualified Unlawful Possession of Small Arm’ ang naarestong suspek.,Base sa report ng Muntinlupa City Police, naganap ang insidente dakong alas-sais ng gabi sa Bruger St., Brgy. Putatan ng naturang lungsod.,Bigla na lamang lumabas ng bahay na nagwala at namaril umano ang suspek ngunit wala naman taong tinamaan nang ito ay magwala.,Matapos ang insidente, dahil sa takot ng suspek ay agad itong nagtungo sa tanggapan ni Muntinlupa City Mayor Jaime Fresnedi upang isuko ang kanyang sarili.,Subalit, hindi pa man nakakatuntong ang suspek sa tanggapan ng Alkalde ay inaresto na ito ng mga security aide at agad na dinala sa headquarters ng Muntinlupa City Police upang masampahan ng kaso.,Narekober mula sa suspek ang isang Austria Glock .9mm, mga bala  at ang isang kulay beige na Toyota Fortuner na may plakang DUN-99.",,
Mag-asawa laglag sa drug bust!,C,"Isang mag-asawa ang nalambat sa isinagawang buy-bust operation ng mga awtoridad dahil sa pagtutulak ng ilegal na droga sa Zamboanga City.,Base sa report, kinilala ni Chief Insp. Hingming Ladjaali, hepe ng Zamboanga City Police station 8 ang mga suspek na sina Alnazer Abduhari Madji, 37, at ang umano’y misis nitong si Kharine, 28, na kapwa nakatira sa Lower Calarian, Brgy. Campo Islam, ng nasabing lungsod.,Nag-ugat ang pagkakaaresto sa dalawa matapos na magkunwaring posuer buyer ang isa sa mga pulis na bumili ng shabu sa mga suspek at nasa akto umanong nag-aabutan ng pera at ng shabu ng arestuhin ang dalawa, sa mismong lugar ng mga suspek sa Brgy. Campo Islam, Zamboanga City.,Narekober ng mga awtoridad sa mga suspek ang pakete ng pinaghihinalaang shabu, pera na umano’y mula sa pinagbentahan at maging ang marked money na ginamit sa buy-bust operation ang mga drug paraphernalia at isang notebook na may mga nakalistang mga pa­ngalan ng umano’y mga parokyano ng mga suspek.,Base sa pulisya, No.4 si Madji sa drug list ng Zamboanga PNP. Ang dalawa ay kapwa nakakulong ngayon sa detention cell ng nasabing himpilan ng pulisya.",,
11 sa pamilya minasaker,C," – Minasaker ang 11 miyembro ng isang pamilya na kinabibilangan ng dalawang bata ng mga armadong kalalakihan na naglakad lamang patungo sa malayong kabundukang bayan sa Mexico nitong Biyernes, ayon sa mga awtoridad.,Ang mga pinatay ay kinabibilangan ng limang babae, apat na lalaki at dalawang batang babae sa El Mirador, isang komunidad sa central Puebla state, malapit sa Oaxaca, at ang motibo ng masaker ay kasalukuyan pang iniimbestigahan.,“Two other minors were badly wounded and taken to the hospital,” ani Vicente Lopez de la Vega, ang mayor ng bayan ng Coxcatlan, na siyang may sakop sa El Mirador.,Batay sa paunang ulat ng Puebla state prosecutor’s office, posibleng naglakad lamang ang mga suspek patungo sa lugar ng magpamilya, nagpaputok ng ilang beses at umalis din na naglakad lamang.,Ayon sa mga prosecutors ang dalawang bata na nasugatan ay mga babae din.,Inaalam ngayon ng mga opisyal ng prosector’s office kung ang pangyayari ay may kaugnayan sa ‘organized crime’, away-pamilya o away relihiyon.",,
"Babae, bayaw niratrat sa droga",C," — Isang babaeng wanted sa droga at bayaw nito ang brutal na pinagbabaril ng ‘di pa nakikila­lang salarin noong Biyernes ng hapon sa Brgy. Marcos sa bayang ito.,Sa ulat ni P/Supt. Leo Novilla sa tanggapan ni Mayor Nerevi Santos-Martinez, nakilala ang mga biktima na si She­ryl Paraiso-Santos, 31 at bayaw nitong si Pedro Baguio Santos, 45, tricycle driver, kapwa residente ng naturang lugar.,Nabatid na dakong alas-3:30 ng hapon, may dumating na ‘di nakila­lang mga armado na lulan ng kulay pulang kotse na walang plaka sa lugar at hinanap si Sheryl.,Paglabas ng bahay ni Sheryl na kasabay si Pedro ay kaagad silang pinagbabaril ng mga salarin na mabilis ring nagsitakas.,Namatay noon din si Sheryl at nadala pa ang bayaw nito sa Dr. PJG Extension Hospital dito subalit binawian din ng buhay.,Kinumpirma ni Novilla na nakatala si Paraiso–Santos bilang Top 3 sa drug watchlist ng Talavera at ang bayaw nito ay nakulong kamakailan sa Nueva Ecija Provincial Jail makaraang mahulihan ng droga ng NBI-Nueva Ecija.",,
"Dating CA employee,  natagpuang patay",C,"Sanhi ng sunod sunod na ‘alarma’ ng alarm clock na hindi pinapatay, natuklasan ang bangkay ng isang dating emple­yado ng Court of Appeals (CA) hinihinalang inatake habang natutulog sa loob ng kanyang  Condominium, kahapon ng umaga sa Malate, Maynila.,Kinilala ni SPO2 Jonathan Bautista, imbestigador ng Manila Police District-homicide section, ang biktimang si Alexandreau Matamorosa, 61 at taga Rm. 507 945 Estrada Building, Malate, Maynila.,Natuklasan ang pagsawi ng biktima nang dumating ang kanyang labandera na si Nene Agui­lar sa tinutuluyang condo unito ng una.,Ang biktima ay da­ting empleyado ng CA sa ilalim ni CA Justice Antonio Martinez.",,
"ILLEGAL TOWING, TINULDUKAN",C,"Wala nang ligtas ngayon ang abusado at ilegal towing operations.,Kaalinsunod na rin ito sa inilunsad na mobile application ng Metropolitan Manila Development Authority (MMDA) na pangunahing layuning sugpuin ang naglipanang illegal towing operations.,Sa pamamagitan ng naturang application na tinawag na “iTow” propgram ay maprotektahan ang mga motorist laban sa mga naglipanang illegal towing operation sa Metro Manila .,Dito sa “iTow” pro­g­ram na pinapagana ng Pure Force Citi­zen system ay direkta nang makapagreport online ang mga motorista sa MMDA command Center kapag  na-tow o nahatak ang  kanilang sasakyan.,Upang malaman kung accredited  ang tow truck, kuhanan ito ng litrato at ipadala sa  MMDA Metrobase sa pamamagitan  ng nabanggit na app para sa verification.,Ipadadala naman ng dispatcher mula sa Metrobase ang reference number sa tow truck operators/traffic enforcers na magpapatunay na accredited at maaring mag-operate ang tow truck.,“With this app, hindi na po magkakaroon ng overpricing kasi eksaktung-eksakto ‘yung distance, ‘yung kilometer from the point of origin at mailalabas din po ng application na ito ‘yung exact distance and kilometers kaya pagdating sa ultra, alam na ng mahatak kung ano ‘yung exact na babayaran,” ayon pa kay MMDA Towing and Impounding Chief Victor Nunez.",,
